#datatype measurement,dateTime,long,tag
record,time,val,hostNode
es-cluster_health_status,1718807747000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807807000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807867000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807927000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807987000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808047000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808107000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808167000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808227000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808287000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808347000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808407000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808467000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808527000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808587000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808647000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808707000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808767000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808827000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808887000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718808947000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809007000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809067000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809127000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809187000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809247000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809307000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809367000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809427000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809487000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809547000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809607000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809667000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809727000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809787000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809847000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809907000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718809967000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718810027000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718810087000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718810147000000000,0,es-master-paid1-es7-1-1b
